"date","lat","long","hour","temp","humidity","dew","precip","precipprob","windspeed","winddir","conditions"
"2023-05-28",138.6,-34.93,1,54.9,88.47,51.6,0,0,15.6,311,"Overcast"
"2023-05-28",138.6,-34.93,2,55.3,89.11,52.2,0.043,100,17.1,300,"Rain, Overcast"
"2023-05-28",138.6,-34.93,3,55,91.56,52.6,0,0,17.4,299,"Overcast"
"2023-05-28",138.6,-34.93,4,55,93.35,53.1,0,0,16.6,299,"Overcast"
"2023-05-28",138.6,-34.93,5,55.5,91.69,53.1,0,0,15.7,307,"Overcast"
"2023-05-28",138.6,-34.93,6,55.5,91.83,53.1,0,0,15.1,307,"Partially cloudy"
"2023-05-28",138.6,-34.93,7,55.9,92.02,53.6,0,0,13.7,300,"Overcast"
"2023-05-28",138.6,-34.93,8,57.1,92.14,54.8,0,0,14.3,304,"Partially cloudy"
"2023-05-28",138.6,-34.93,9,57.2,91.75,54.8,0.049,100,14,303,"Rain, Partially cloudy"
"2023-05-28",138.6,-34.93,10,58.4,89.55,55.4,0,0,14.8,303,"Clear"
"2023-05-28",138.6,-34.93,11,58.1,90.81,55.4,0,0,14.8,301,"Overcast"
"2023-05-28",138.6,-34.93,12,56.7,92.41,54.6,0,0,12,255,"Clear"
"2023-05-28",138.6,-34.93,13,59.4,87.36,55.6,0,0,14.1,293,"Clear"
"2023-05-28",138.6,-34.93,14,58.6,89.71,55.6,0.243,100,10.9,293,"Rain, Overcast"
"2023-05-28",138.6,-34.93,15,58.9,85.33,54.5,0,0,12.6,268,"Clear"
"2023-05-28",138.6,-34.93,16,57.7,90.85,55,0,0,10.1,292,"Clear"
"2023-05-28",138.6,-34.93,17,56.6,91.36,54.1,0,0,8.1,286,"Partially cloudy"
"2023-05-28",138.6,-34.93,18,55.9,93.35,54,0,0,7.2,294,"Clear"
"2023-05-28",138.6,-34.93,19,56.9,94.48,55.3,0,0,6.7,318,"Partially cloudy"
"2023-05-28",138.6,-34.93,20,57.4,93.81,55.6,0.054,100,9.1,294,"Rain, Overcast"
"2023-05-28",138.6,-34.93,21,57,93.82,55.2,0,0,8.8,285,"Clear"
"2023-05-28",138.6,-34.93,22,57,93.89,55.2,0,0,8.6,293,"Clear"
"2023-05-28",138.6,-34.93,23,56.8,94.12,55.1,0,0,7.4,307,"Overcast"
"2023-06-02",144.96,-37.81,0,49.8,67.52,39.5,0,0,3.1,250,"Overcast"
"2023-06-02",144.96,-37.81,1,48.9,69.02,39.2,0,0,2.7,263,"Overcast"
"2023-06-02",144.96,-37.81,2,46.8,71.68,38.1,0,0,4.6,32,"Overcast"
"2023-06-02",144.96,-37.81,3,45,81.76,39.8,0,0,5.4,14,"Partially cloudy"
"2023-06-02",144.96,-37.81,4,43.8,85.08,39.6,0,0,5.2,19,"Clear"
"2023-06-02",144.96,-37.81,5,42.8,85.83,38.9,0,0,5.1,22,"Clear"
"2023-06-02",144.96,-37.81,6,42.9,83.13,38.1,0,0,3.5,12,"Partially cloudy"
"2023-06-02",144.96,-37.81,7,41.8,83.12,37,0,0,1.6,29,"Partially cloudy"
"2023-06-02",144.96,-37.81,8,41.1,85.81,37.1,0,0,5.2,26,"Partially cloudy"
"2023-06-02",144.96,-37.81,9,44,80.87,38.5,0,0,5.3,30,"Partially cloudy"
"2023-06-02",144.96,-37.81,10,46.5,76.08,39.4,0,0,4,30,"Clear"
"2023-06-02",144.96,-37.81,11,50.6,64.33,39,0,0,2.8,46,"Partially cloudy"
"2023-06-02",144.96,-37.81,12,53,59,39,0,0,4.2,27,"Partially cloudy"
"2023-06-02",144.96,-37.81,13,55.6,56.44,40.4,0,0,4.2,48,"Overcast"
"2023-06-02",144.96,-37.81,14,56.4,55.05,40.4,0,0,4.7,33,"Overcast"
"2023-06-02",144.96,-37.81,15,57.3,53.02,40.3,0,0,6.6,343,"Overcast"
"2023-06-02",144.96,-37.81,16,56.1,53.98,39.7,0,0,7,356,"Overcast"
"2023-06-02",144.96,-37.81,17,53.9,58.19,39.6,0,0,5.4,353,"Overcast"
"2023-06-02",144.96,-37.81,18,52.7,62.57,40.2,0,0,5.7,10,"Partially cloudy"
"2023-06-02",144.96,-37.81,19,51.8,64.91,40.3,0,0,6.5,339,"Overcast"
"2023-06-02",144.96,-37.81,20,51.7,66.13,40.7,0,0,5.5,34,"Overcast"
"2023-06-02",144.96,-37.81,21,51.6,67.32,41.2,0,0,5.6,359,"Overcast"
"2023-06-02",144.96,-37.81,22,51.7,67.28,41.2,0,0,5.6,345,"Overcast"
"2023-06-02",144.96,-37.81,23,51.8,69.48,42.2,0,0,4.7,8,"Overcast"
"2023-06-03",138.6,-34.93,0,60.6,64.65,48.6,0,0,9.6,39,"Partially cloudy"
"2023-06-03",138.6,-34.93,1,60,63.84,47.7,0,0,8.9,40,"Partially cloudy"
"2023-06-03",138.6,-34.93,2,60,60.6,46.3,0.004,100,8.3,37,"Rain, Partially cloudy"
"2023-06-03",138.6,-34.93,3,60.2,60.2,46.4,0,0,9.1,34,"Overcast"
"2023-06-03",138.6,-34.93,4,60.5,59.06,46.1,0,0,7.1,38,"Overcast"
"2023-06-03",138.6,-34.93,5,59.9,58.13,45.1,0,0,6,42,"Partially cloudy"
"2023-06-03",138.6,-34.93,6,59.7,56.25,44.1,0,0,3.3,50,"Overcast"
"2023-06-03",138.6,-34.93,7,57.2,61.68,44.2,0,0,3.9,52,"Overcast"
"2023-06-03",138.6,-34.93,8,60.3,59.24,46,0,0,1.5,20,"Overcast"
"2023-06-03",138.6,-34.93,9,65.3,56.48,49.5,0,0,2.4,34,"Partially cloudy"
"2023-06-03",138.6,-34.93,10,70,45.04,47.7,0,0,5,48,"Partially cloudy"
"2023-06-03",138.6,-34.93,11,71.2,48.17,50.6,0,0,4.7,52,"Partially cloudy"
"2023-06-03",138.6,-34.93,12,70.3,52.49,52.1,0,0,4,76,"Overcast"
"2023-06-03",138.6,-34.93,13,71.9,49.67,52.1,0,0,3.3,79,"Overcast"
"2023-06-03",138.6,-34.93,14,69.6,52.82,51.6,0,0,8.8,91,"Partially cloudy"
"2023-06-03",138.6,-34.93,15,69.8,51.03,50.8,0,0,8.5,78,"Overcast"
"2023-06-03",138.6,-34.93,16,67.4,51.9,49.1,0,0,10.7,91,"Overcast"
"2023-06-03",138.6,-34.93,17,62.4,64.62,50.3,0,0,8.6,95,"Partially cloudy"
"2023-06-03",138.6,-34.93,18,61.7,66.17,50.3,0,0,8.7,95,"Overcast"
"2023-06-03",138.6,-34.93,19,59.8,67.33,49,0,0,6.5,75,"Overcast"
"2023-06-03",138.6,-34.93,20,64.6,59.38,50.1,0,0,12.9,84,"Partially cloudy"
"2023-06-03",138.6,-34.93,21,64.8,58.68,49.9,0,0,13.9,80,"Overcast"
"2023-06-03",138.6,-34.93,22,64.5,59.51,50.1,0,0,14.1,73,"Overcast"
"2023-06-03",138.6,-34.93,23,64.2,58.38,49.3,0,0,16,72,"Partially cloudy"
"2023-06-03",122.25,-18,0,60.9,98.11,60.4,0,0,2.2,10,"Clear"
"2023-06-03",122.25,-18,1,60.9,98.11,60.4,0,0,2.2,10,"Clear"
"2023-06-03",122.25,-18,2,62.4,99.37,62.2,0,0,0,0,"Clear"
"2023-06-03",122.25,-18,3,60.9,94.4,59.3,0,0,0,0,"Clear"
"2023-06-03",122.25,-18,4,58.6,94.34,57,0,0,3.4,10,"Clear"
"2023-06-03",122.25,-18,5,59,94.66,57.5,0,0,0,0,"Partially cloudy"
"2023-06-03",122.25,-18,6,62.4,94.43,60.8,0,0,4.7,140,"Clear"
"2023-06-03",122.25,-18,7,60.6,93.79,58.8,0,0,4.7,50,"Clear"
"2023-06-03",122.25,-18,8,67.8,82.34,62.2,0,0,4.7,110,"Clear"
"2023-06-03",122.25,-18,9,73,73.43,64,0,0,3.4,140,"Clear"
"2023-06-03",122.25,-18,10,76.7,65.94,64.5,0,0,3.4,170,"Clear"
"2023-06-03",122.25,-18,11,72.9,72.96,63.8,0,0,6.5,230.8,"Clear"
"2023-06-03",122.25,-18,12,73.1,72.52,63.8,0,0,7.8,251.1,"Clear"
"2023-06-03",122.25,-18,13,73.8,70.78,63.8,0,0,8.5,258.7,"Clear"
"2023-06-03",122.25,-18,14,78.9,64.16,65.8,0,0,9.2,260,"Clear"
"2023-06-03",122.25,-18,15,78.8,68.69,67.6,0,0,10.3,260,"Clear"
"2023-06-03",122.25,-18,16,78.4,69.51,67.6,0,0,8.1,260,"Clear"
"2023-06-03",122.25,-18,17,75.3,72.51,65.8,0,0,8.1,230,"Clear"
"2023-06-03",122.25,-18,18,73.2,78.93,66.3,0,0,6.9,230,"Clear"
"2023-06-03",122.25,-18,19,71.7,82.86,66.2,0,0,5.8,250,"Clear"
"2023-06-03",122.25,-18,20,66.5,92.48,64.2,0,0,0,0,"Clear"
"2023-06-03",122.25,-18,21,64,90.06,61.1,0.008,100,3.4,250,"Rain"
"2023-06-03",122.25,-18,22,62.2,93.83,60.4,0,0,0,0,"Clear"
"2023-06-03",122.25,-18,23,60.6,94.39,59,0,0,0,0,"Clear"
"2023-06-03",144.96,-37.81,0,51.9,69.91,42.4,0,0,5.6,32,"Overcast"
"2023-06-03",144.96,-37.81,1,50.6,79.98,44.7,0,0,5.1,43,"Overcast"
"2023-06-03",144.96,-37.81,2,50,85.3,45.7,0,0,4.7,19,"Overcast"
"2023-06-03",144.96,-37.81,3,50.6,84.98,46.3,0,0,4.7,22,"Overcast"
"2023-06-03",144.96,-37.81,4,50.1,87.9,46.6,0,0,4.6,31,"Overcast"
"2023-06-03",144.96,-37.81,5,50.1,92,47.9,0,0,3.4,22,"Overcast"
"2023-06-03",144.96,-37.81,6,50.6,95.26,49.3,0,0,4.5,67,"Overcast"
"2023-06-03",144.96,-37.81,7,50.8,95.21,49.4,0,0,4.6,33,"Overcast"
"2023-06-03",144.96,-37.81,8,50.7,100,50.8,0,0,1.3,100,"Overcast"
"2023-06-03",144.96,-37.81,9,51.7,98.42,51.3,0.111,100,0.6,100,"Rain, Overcast"
"2023-06-03",144.96,-37.81,10,52.5,97.48,51.8,0,0,0.6,10,"Overcast"
"2023-06-03",144.96,-37.81,11,54.4,95.84,53.3,0,0,0.2,71,"Overcast"
"2023-06-03",144.96,-37.81,12,56.1,92.69,54,0,0,0.3,281,"Overcast"
"2023-06-03",144.96,-37.81,13,57.3,88.93,54.1,0,0,1.6,298,"Overcast"
"2023-06-03",144.96,-37.81,14,58.4,86.04,54.3,0,0,3.3,216,"Overcast"
"2023-06-03",144.96,-37.81,15,56.2,87.98,52.6,0,0,6.4,201,"Overcast"
"2023-06-03",144.96,-37.81,16,56.5,88.58,53.2,0,0,4.1,190,"Overcast"
"2023-06-03",144.96,-37.81,17,56.2,91.01,53.6,0,0,4,166,"Partially cloudy"
"2023-06-03",144.96,-37.81,18,56,91.53,53.6,0,0,3.9,185,"Overcast"
"2023-06-03",144.96,-37.81,19,55.9,89.17,52.8,0,0,6,152,"Partially cloudy"
"2023-06-03",144.96,-37.81,20,55.2,88.51,51.9,0,0,5.1,148,"Partially cloudy"
"2023-06-03",144.96,-37.81,21,53.4,92.24,51.2,0,0,0.7,133,"Partially cloudy"
"2023-06-03",144.96,-37.81,22,50.9,98.31,50.4,0,0,0.8,179,"Clear"
"2023-06-03",144.96,-37.81,23,50.3,99.84,50.3,0,0,0.9,219,"Clear"
"2023-06-03",153.02,-27.46,0,60.2,89.97,57.3,0,0,3.6,235,"Partially cloudy"
"2023-06-03",153.02,-27.46,1,58.2,89,54.9,0,0,0.9,200,"Clear"
"2023-06-03",153.02,-27.46,2,57.2,93.3,55.3,0,0,1.1,200,"Clear"
"2023-06-03",153.02,-27.46,3,56.9,92,54.6,0,0,2.1,252,"Clear"
"2023-06-03",153.02,-27.46,4,56.1,94.2,54.5,0,0,2.3,234,"Partially cloudy"
"2023-06-03",153.02,-27.46,5,56.4,92.69,54.3,0,0,3.5,241,"Partially cloudy"
"2023-06-03",153.02,-27.46,6,57,89.58,54,0,0,4.3,217,"Partially cloudy"
"2023-06-03",153.02,-27.46,7,57.2,88.47,53.8,0,0,4.5,245,"Clear"
"2023-06-03",153.02,-27.46,8,58.7,85.4,54.3,0,0,4.2,226,"Partially cloudy"
"2023-06-03",153.02,-27.46,9,63.9,74.92,55.7,0,0,4.4,222,"Partially cloudy"
"2023-06-03",153.02,-27.46,10,68.5,68.13,57.6,0,0,4.1,235,"Partially cloudy"
"2023-06-03",153.02,-27.46,11,73.5,62.2,59.8,0,0,2.9,167,"Partially cloudy"
"2023-06-03",153.02,-27.46,12,73.5,63.07,60.2,0,0,3.4,148,"Overcast"
"2023-06-03",153.02,-27.46,13,72.5,67.07,60.9,0,0,4.6,108,"Partially cloudy"
"2023-06-03",153.02,-27.46,14,72,69.81,61.6,0,0,5.5,114,"Partially cloudy"
"2023-06-03",153.02,-27.46,15,71.7,67.06,60.1,0,0,6.9,121,"Overcast"
"2023-06-03",153.02,-27.46,16,69.7,71.78,60.2,0,0,6.6,95,"Partially cloudy"
"2023-06-03",153.02,-27.46,17,67.9,77.34,60.6,0,0,5.4,74,"Overcast"
"2023-06-03",153.02,-27.46,18,67.1,82.2,61.5,0,0,5.3,67,"Partially cloudy"
"2023-06-03",153.02,-27.46,19,66.6,83.14,61.3,0,0,3.3,80,"Overcast"
"2023-06-03",153.02,-27.46,20,66.4,82.1,60.8,0,0,1.2,91,"Partially cloudy"
"2023-06-03",153.02,-27.46,21,66.1,81.51,60.3,0,0,0.9,75,"Overcast"
"2023-06-03",153.02,-27.46,22,65.5,86.14,61.3,0,0,0.9,219,"Partially cloudy"
"2023-06-03",153.02,-27.46,23,66.2,85.89,61.9,0,0,0.3,227,"Partially cloudy"
"2023-06-04",151.21,-33.87,0,63.7,76.51,56.2,0,0,10.2,143,"Partially cloudy"
"2023-06-04",151.21,-33.87,1,62.8,79.45,56.3,0,0,11.3,140,"Partially cloudy"
"2023-06-04",151.21,-33.87,2,62.9,80.1,56.7,0,0,10.7,140,"Overcast"
"2023-06-04",151.21,-33.87,3,62.8,74.82,54.7,0,0,10.2,141,"Overcast"
"2023-06-04",151.21,-33.87,4,62.7,74.14,54.3,0,0,10.3,140,"Overcast"
"2023-06-04",151.21,-33.87,5,62.8,73,54.1,0,0,10.6,147,"Overcast"
"2023-06-04",151.21,-33.87,6,62.7,70.92,53.1,0,0,10.3,147,"Overcast"
"2023-06-04",151.21,-33.87,7,62.6,73.71,54.1,0,0,8.9,137,"Overcast"
"2023-06-04",151.21,-33.87,8,62.5,76.01,54.8,0,0,11.1,153,"Overcast"
"2023-06-04",151.21,-33.87,9,63.1,73.94,54.7,0.003,100,9.7,141,"Rain, Overcast"
"2023-06-04",151.21,-33.87,10,63.7,72,54.5,0,0,9.4,153,"Overcast"
"2023-06-04",151.21,-33.87,11,63.9,67.91,53.1,0,0,9.8,148,"Overcast"
"2023-06-04",151.21,-33.87,12,64.8,64.03,52.4,0,0,10.9,145,"Partially cloudy"
"2023-06-04",151.21,-33.87,13,63.8,62.23,50.6,0,0,11.4,129,"Overcast"
"2023-06-04",151.21,-33.87,14,64.1,66.29,52.6,0,0,12.6,113,"Overcast"
"2023-06-04",151.21,-33.87,15,63.6,64.44,51.4,0,0,12.5,109,"Partially cloudy"
"2023-06-04",151.21,-33.87,16,62.3,64.48,50.2,0,0,9.7,122,"Partially cloudy"
"2023-06-04",151.21,-33.87,17,61.8,64.46,49.7,0,0,9.8,111,"Overcast"
"2023-06-04",151.21,-33.87,18,61.4,65.09,49.6,0,0,10.5,107,"Overcast"
"2023-06-04",151.21,-33.87,19,61.4,64.2,49.2,0,0,9.4,105,"Overcast"
"2023-06-04",151.21,-33.87,20,61,63.73,48.6,0,0,7.6,116,"Overcast"
"2023-06-04",151.21,-33.87,21,60.6,62.98,48,0,0,7.4,123,"Partially cloudy"
"2023-06-04",151.21,-33.87,22,60.3,60.33,46.5,0,0,5.8,119,"Overcast"
"2023-06-04",151.21,-33.87,23,60.1,63.6,47.7,0,0,4.1,120,"Overcast"
"2023-06-04",144.96,-37.81,0,48.7,99.87,48.7,0,0,0.9,260,"Clear"
"2023-06-04",144.96,-37.81,1,48.1,99.99,48.1,0,0,0.7,265,"Partially cloudy"
"2023-06-04",144.96,-37.81,2,47.6,99.71,47.5,0,0,0.7,298,"Partially cloudy"
"2023-06-04",144.96,-37.81,3,46.9,99.82,46.9,0,0,0.7,263,"Partially cloudy"
"2023-06-04",144.96,-37.81,4,48.4,99.63,48.3,0,0,4.2,33,"Overcast"
"2023-06-04",144.96,-37.81,5,49.3,99.29,49.2,0,0,3.4,17,"Partially cloudy"
"2023-06-04",144.96,-37.81,6,50,93.99,48.3,0,0,1.5,354,"Overcast"
"2023-06-04",144.96,-37.81,7,50.7,100,50.7,0,0,0.4,97,"Overcast"
"2023-06-04",144.96,-37.81,8,50.8,100,51,0,0,2.9,17,"Partially cloudy"
"2023-06-04",144.96,-37.81,9,51.6,100,51.7,0.028,100,3.2,5,"Rain, Overcast"
"2023-06-04",144.96,-37.81,10,52.3,98.09,51.8,0,0,4.6,30,"Partially cloudy"
"2023-06-04",144.96,-37.81,11,52.9,94.52,51.3,0,0,4.7,39,"Partially cloudy"
"2023-06-04",144.96,-37.81,12,55.8,88.69,52.5,0,0,3.7,68,"Partially cloudy"
"2023-06-04",144.96,-37.81,13,60,73.58,51.5,0,0,4,34,"Clear"
"2023-06-04",144.96,-37.81,14,62,71.41,52.6,0,0,4,172,"Partially cloudy"
"2023-06-04",144.96,-37.81,15,63.4,70.48,53.6,0,0,3.6,178,"Partially cloudy"
"2023-06-04",144.96,-37.81,16,63.6,70.96,54,0,0,0.9,129,"Clear"
"2023-06-04",144.96,-37.81,17,59.9,80.41,53.9,0,0,0.7,157,"Overcast"
"2023-06-04",144.96,-37.81,18,56.1,91.58,53.7,0,0,0.7,139,"Partially cloudy"
"2023-06-04",144.96,-37.81,19,54.5,96.91,53.7,0,0,0.8,18,"Overcast"
"2023-06-04",144.96,-37.81,20,53.8,99.15,53.6,0,0,1.4,32,"Partially cloudy"
"2023-06-04",144.96,-37.81,21,53,99.29,52.8,0,0,1.3,37,"Partially cloudy"
"2023-06-04",144.96,-37.81,22,52.3,100,52.3,0,0,0.7,355,"Overcast"
"2023-06-04",144.96,-37.81,23,51.3,99.93,51.3,0,0,0.6,357,"Overcast"
"2023-06-08",151.21,-33.87,0,59.9,84.58,55.2,0,0,5.1,4,"Clear"
"2023-06-08",151.21,-33.87,1,57.5,88.23,54.1,0,0,2.5,319,"Clear"
"2023-06-08",151.21,-33.87,2,57.5,87.17,53.7,0,0,2.2,313,"Clear"
"2023-06-08",151.21,-33.87,3,57.3,84.98,52.8,0,0,3.4,350,"Clear"
"2023-06-08",151.21,-33.87,4,55.3,91.14,52.8,0,0,2.8,338,"Clear"
"2023-06-08",151.21,-33.87,5,55.2,92.16,53,0,0,2.5,340,"Clear"
"2023-06-08",151.21,-33.87,6,55.5,91.72,53.1,0,0,1.6,360,"Partially cloudy"
"2023-06-08",151.21,-33.87,7,54.9,92.22,52.7,0,0,4.5,309,"Partially cloudy"
"2023-06-08",151.21,-33.87,8,55.6,94.62,54.1,0,0,2.3,333,"Partially cloudy"
"2023-06-08",151.21,-33.87,9,58.8,88.14,55.3,0,0,3,312,"Overcast"
"2023-06-08",151.21,-33.87,10,60.6,79.45,54.2,0,0,6.5,349,"Overcast"
"2023-06-08",151.21,-33.87,11,61.9,76.98,54.6,0,0,9.3,5,"Overcast"
"2023-06-08",151.21,-33.87,12,63.2,74.04,54.8,0,0,10.5,3,"Overcast"
"2023-06-08",151.21,-33.87,13,63.4,72.28,54.4,0,0,10.2,4,"Overcast"
"2023-06-08",151.21,-33.87,14,62,77.74,55,0,0,10.4,348,"Overcast"
"2023-06-08",151.21,-33.87,15,61.1,80.66,55.1,0.007,100,11.1,356,"Rain, Overcast"
"2023-06-08",151.21,-33.87,16,61.1,79.54,54.7,0,0,9.7,349,"Overcast"
"2023-06-08",151.21,-33.87,17,61.2,78.97,54.6,0,0,7.3,340,"Partially cloudy"
"2023-06-08",151.21,-33.87,18,60,80.82,54.1,0,0,3.5,304,"Partially cloudy"
"2023-06-08",151.21,-33.87,19,58.4,82.88,53.2,0,0,3.2,289,"Clear"
"2023-06-08",151.21,-33.87,20,57.6,83.53,52.6,0,0,4,325,"Clear"
"2023-06-08",151.21,-33.87,21,53.6,88.05,50.2,0,0,3.4,345,"Clear"
"2023-06-08",151.21,-33.87,22,57.3,76.85,50.1,0,0,5.8,290,"Clear"
"2023-06-08",151.21,-33.87,23,54.4,73.08,46,0,0,7.4,313,"Clear"
"2023-06-09",144.96,-37.81,0,57.6,66.02,46.3,0,0,12.6,360,"Overcast"
"2023-06-09",144.96,-37.81,1,56.9,69.06,46.9,0,0,12.3,358,"Overcast"
"2023-06-09",144.96,-37.81,2,52.3,86.77,48.4,0,0,7.7,282,"Overcast"
"2023-06-09",144.96,-37.81,3,52.5,82.23,47.3,0.001,100,8.2,313,"Rain, Partially cloudy"
"2023-06-09",144.96,-37.81,4,51.7,74.94,44,0,0,6.5,332,"Partially cloudy"
"2023-06-09",144.96,-37.81,5,51.6,75.38,44,0,0,7.4,347,"Clear"
"2023-06-09",144.96,-37.81,6,51.5,70.45,42.2,0,0,6.5,327,"Clear"
"2023-06-09",144.96,-37.81,7,50.4,69.17,40.6,0,0,6.2,331,"Clear"
"2023-06-09",144.96,-37.81,8,50,69.85,40.6,0,0,6,5,"Clear"
"2023-06-09",144.96,-37.81,9,52.4,67.49,42,0.204,100,8.3,355,"Rain"
"2023-06-09",144.96,-37.81,10,55.3,58.33,40.9,0,0,7.5,325,"Partially cloudy"
"2023-06-09",144.96,-37.81,11,55.4,51.67,37.9,0,0,12.9,328,"Overcast"
"2023-06-09",144.96,-37.81,12,56.6,48.42,37.3,0,0,10.4,281,"Partially cloudy"
"2023-06-09",144.96,-37.81,13,57.9,44.38,36.3,0,0,9.3,281,"Partially cloudy"
"2023-06-09",144.96,-37.81,14,58.1,45.18,37,0,0,9.4,296,"Partially cloudy"
"2023-06-09",144.96,-37.81,15,58.9,40.65,35,0,0,9.2,298,"Partially cloudy"
"2023-06-09",144.96,-37.81,16,57.2,42.25,34.5,0,0,8.8,282,"Overcast"
"2023-06-09",144.96,-37.81,17,55.8,46.56,35.6,0,0,5.3,331,"Clear"
"2023-06-09",144.96,-37.81,18,54.8,53.47,38.2,0,0,7.9,349,"Partially cloudy"
"2023-06-09",144.96,-37.81,19,53,57.47,38.4,0,0,7.3,349,"Partially cloudy"
"2023-06-09",144.96,-37.81,20,51.9,59.75,38.3,0,0,7.9,350,"Partially cloudy"
"2023-06-09",144.96,-37.81,21,51.1,63.45,39.2,0,0,8.1,350,"Partially cloudy"
"2023-06-09",144.96,-37.81,22,51.2,64.98,39.9,0,0,8.7,351,"Clear"
"2023-06-09",144.96,-37.81,23,51.2,67.29,40.7,0,0,8.1,359,"Partially cloudy"
"2023-06-10",144.96,-37.81,0,50.5,70.92,41.4,0,0,8.8,350,"Clear"
"2023-06-10",144.96,-37.81,1,49.5,73.67,41.4,0,0,7.2,358,"Clear"
"2023-06-10",144.96,-37.81,2,48.8,75.7,41.4,0,0,8.1,349,"Clear"
"2023-06-10",144.96,-37.81,3,47.6,78.77,41.4,0,0,8,351,"Clear"
"2023-06-10",144.96,-37.81,4,47.5,80.62,41.9,0,0,7.3,359,"Clear"
"2023-06-10",144.96,-37.81,5,47.3,80.86,41.7,0,0,8.8,359,"Clear"
"2023-06-10",144.96,-37.81,6,47.3,82.1,42.2,0,0,9.4,2,"Clear"
"2023-06-10",144.96,-37.81,7,47.1,82.71,42.1,0,0,8.5,352,"Partially cloudy"
"2023-06-10",144.96,-37.81,8,47.3,83.24,42.5,0,0,8.1,352,"Overcast"
"2023-06-10",144.96,-37.81,9,50.1,79.37,44,0,0,11.8,354,"Clear"
"2023-06-10",144.96,-37.81,10,53.2,73.57,45,0,0,10.5,358,"Partially cloudy"
"2023-06-10",144.96,-37.81,11,56.1,67,45.3,0,0,10.9,351,"Partially cloudy"
"2023-06-10",144.96,-37.81,12,57.1,65.23,45.5,0,0,13.9,348,"Partially cloudy"
"2023-06-10",144.96,-37.81,13,58.1,62.8,45.5,0,0,12,341,"Overcast"
"2023-06-10",144.96,-37.81,14,59.1,59.39,45,0,0,11.6,349,"Overcast"
"2023-06-10",144.96,-37.81,15,59.1,57.11,43.9,0,0,10.1,333,"Overcast"
"2023-06-10",144.96,-37.81,16,57.7,65.48,46.2,0,0,10.4,358,"Overcast"
"2023-06-10",144.96,-37.81,17,56.8,69.02,46.8,0,0,9.6,358,"Overcast"
"2023-06-10",144.96,-37.81,18,56.2,71.26,47,0,0,9,360,"Overcast"
"2023-06-10",144.96,-37.81,19,55.2,74.62,47.3,0,0,8.2,360,"Overcast"
"2023-06-10",144.96,-37.81,20,55.3,74.33,47.3,0,0,7.4,351,"Overcast"
"2023-06-10",144.96,-37.81,21,55.3,74.97,47.5,0,0,6.6,7,"Overcast"
"2023-06-10",144.96,-37.81,22,55.3,73.74,47.1,0,0,8.3,352,"Overcast"
"2023-06-10",144.96,-37.81,23,55.9,72.12,47,0,0,8.2,344,"Overcast"
"2023-06-10",138.6,-34.93,0,51.2,89.18,48.1,0,0,4.5,22,"Clear"
"2023-06-10",138.6,-34.93,1,48.4,96.42,47.4,0,0,8.4,14,"Partially cloudy"
"2023-06-10",138.6,-34.93,2,49.4,96.11,48.3,0.003,100,9.4,358,"Rain, Overcast"
"2023-06-10",138.6,-34.93,3,49.5,94.8,48.1,0,0,9.3,356,"Partially cloudy"
"2023-06-10",138.6,-34.93,4,49.5,94.38,48,0,0,9.8,357,"Partially cloudy"
"2023-06-10",138.6,-34.93,5,49.3,95.3,48,0,0,9.1,351,"Overcast"
"2023-06-10",138.6,-34.93,6,49.1,94.31,47.5,0,0,9.3,348,"Partially cloudy"
"2023-06-10",138.6,-34.93,7,49,94.82,47.6,0,0,9.5,358,"Partially cloudy"
"2023-06-10",138.6,-34.93,8,51,91.86,48.7,0,0,9.7,352,"Partially cloudy"
"2023-06-10",138.6,-34.93,9,50.9,93.66,49.1,0.004,100,7.6,347,"Rain, Partially cloudy"
"2023-06-10",138.6,-34.93,10,53.7,89.68,50.7,0,0,10.7,1,"Partially cloudy"
"2023-06-10",138.6,-34.93,11,56.3,81.58,50.7,0,0,9.3,332,"Partially cloudy"
"2023-06-10",138.6,-34.93,12,56.6,81.75,51.1,0,0,10.1,319,"Partially cloudy"
"2023-06-10",138.6,-34.93,13,56.9,81.44,51.3,0,0,11.2,310,"Partially cloudy"
"2023-06-10",138.6,-34.93,14,57.3,76.28,49.9,0.03,100,10.4,320,"Rain, Partially cloudy"
"2023-06-10",138.6,-34.93,15,57,74.28,48.9,0,0,10.5,324,"Partially cloudy"
"2023-06-10",138.6,-34.93,16,56.2,75.79,48.7,0,0,7.3,324,"Partially cloudy"
"2023-06-10",138.6,-34.93,17,53.9,81.43,48.3,0,0,5,15,"Partially cloudy"
"2023-06-10",138.6,-34.93,18,53.4,82.8,48.3,0,0,4.9,346,"Partially cloudy"
"2023-06-10",138.6,-34.93,19,51.4,86.02,47.3,0,0,5.6,54,"Clear"
"2023-06-10",138.6,-34.93,20,48.8,90.27,46.1,0.001,100,5,31,"Rain"
"2023-06-10",138.6,-34.93,21,48.2,89.78,45.3,0,0,5.2,37,"Clear"
"2023-06-10",138.6,-34.93,22,47.8,88.97,44.7,0,0,5.7,35,"Clear"
"2023-06-10",138.6,-34.93,23,47.4,88.45,44.1,0,0,5.3,31,"Clear"
"2023-06-10",122.25,-18,0,67.6,84.96,62.9,0,0,0,0,"Overcast"
"2023-06-10",122.25,-18,1,66.2,92.47,64,0,0,3.4,20,"Overcast"
