home_team,away_team,totals_quantile,sides_quantile,Kick.Off,Venue,Home.Score,Away.Score,Home.Goals,Home.Behinds,Away.Goals,Away.Behinds,Home.Odds,Away.Odds,Bookmakers.Surveyed,Home.Odds.Open,Home.Odds.Min,Home.Odds.Max,Home.Odds.Close,Away.Odds.Open,Away.Odds.Min,Away.Odds.Max,Away.Odds.Close,Home.Line.Open,Home.Line.Min,Home.Line.Max,Home.Line.Close,Away.Line.Open,Away.Line.Min,Away.Line.Max,Away.Line.Close,Home.Line.Odds.Open,Home.Line.Odds.Min,Home.Line.Odds.Max,Home.Line.Odds.Close,Away.Line.Odds.Open,Away.Line.Odds.Min,Away.Line.Odds.Max,Away.Line.Odds.Close,Total.Score.Open,Total.Score.Min,Total.Score.Max,Total.Score.Close,Total.Score.Over.Open,Total.Score.Over.Min,Total.Score.Over.Max,Total.Score.Over.Close,Total.Score.Under.Open,Total.Score.Under.Min,Total.Score.Under.Max,Total.Score.Under.Close,Notes,totals,,
North Melbourne,Hawthorn,125.0944115,4.558519014,13:45,SCG,75,121,11,9,19,7,3.27,1.31,16,4.6,3.25,4.6,3.35,1.2,1.2,1.35,1.35,28.5,19.5,28.5,20.5,-28.5,-28.5,-19.5,-20.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,168.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,196,under,
North Melbourne,Hawthorn,130.9607779,10.51179075,13:45,SCG,75,121,11,9,19,7,3.27,1.31,16,4.6,3.25,4.6,3.35,1.2,1.2,1.35,1.35,28.5,19.5,28.5,20.5,-28.5,-28.5,-19.5,-20.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,168.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,196,67,76
Sydney,Adelaide,147.7441622,-10.02794827,13:45,SCG,118,85,17,16,12,13,1.1,6.35,16,1.2,1.09,1.2,1.12,4.6,4.6,8,6.75,-28.5,-41.5,-28.5,-38.5,28.5,28.5,41.5,38.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,154.5,154.5,162.5,162.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,203,no bet,
Sydney,Adelaide,154.9218628,-2.938932506,13:45,SCG,118,85,17,16,12,13,1.1,6.35,16,1.2,1.09,1.2,1.12,4.6,4.6,8,6.75,-28.5,-41.5,-28.5,-38.5,28.5,28.5,41.5,38.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,154.5,154.5,162.5,162.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,203,67,76
Port Adelaide,Geelong,153.803366,1.32307549,16:05,Adelaide Oval,94,106,14,10,16,10,2.11,1.69,16,2.2,2.15,2.5,2.18,1.68,1.54,1.75,1.72,6.5,5.5,10.5,6.5,-6.5,-10.5,-5.5,-6.5,1.91,1.91,1.91,1.87,1.91,1.91,1.91,1.95,155.5,154.5,155.5,155.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,200,no bet,
Port Adelaide,Geelong,160.9559193,8.585184789,16:05,Adelaide Oval,94,106,14,10,16,10,2.11,1.69,16,2.2,2.15,2.5,2.18,1.68,1.54,1.75,1.72,6.5,5.5,10.5,6.5,-6.5,-10.5,-5.5,-6.5,1.91,1.91,1.91,1.87,1.91,1.91,1.91,1.95,155.5,154.5,155.5,155.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,200,67,76
Brisbane,Gold Coast,152.7726097,11.93783822,19:10,Gabba,110,93,16,14,14,9,1.23,3.97,16,1.38,1.22,1.38,1.22,3.1,3.1,4.5,4.5,-17.5,-26.5,-17.5,-26.5,17.5,17.5,26.5,26.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,171.5,171.5,173.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,203,under,
Brisbane,Gold Coast,159.7474968,18.81273333,19:10,Gabba,110,93,16,14,14,9,1.23,3.97,16,1.38,1.22,1.38,1.22,3.1,3.1,4.5,4.5,-17.5,-26.5,-17.5,-26.5,17.5,17.5,26.5,26.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,171.5,171.5,173.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,203,67,77
Western Bulldogs,Melbourne,165.151581,-5.058686687,19:25,Marvel Stadium,110,100,17,8,15,10,2.28,1.6,16,2.9,2.25,2.9,2.3,1.42,1.42,1.65,1.65,15.5,6.5,15.5,6.5,-15.5,-15.5,-6.5,-6.5,1.91,1.87,1.91,1.87,1.91,1.91,1.95,1.95,166.5,164.5,166.5,164.5,1.89,1.91,1.89,1.91,1.89,1.87,1.89,1.91,,210,no bet,
Western Bulldogs,Melbourne,172.7213453,2.639842528,19:25,Marvel Stadium,110,100,17,8,15,10,2.28,1.6,16,2.9,2.25,2.9,2.3,1.42,1.42,1.65,1.65,15.5,6.5,15.5,6.5,-15.5,-15.5,-6.5,-6.5,1.91,1.87,1.91,1.87,1.91,1.91,1.95,1.95,166.5,164.5,166.5,164.5,1.89,1.91,1.89,1.91,1.89,1.87,1.89,1.91,,210,67,77
Carlton,GWS Giants,146.377555,1.439201764,13:10,Marvel Stadium,90,54,13,12,8,6,1.15,5.03,16,1.33,1.15,1.33,1.17,3.35,3.35,6,5.4,-19.5,-33.5,-19.5,-33.5,19.5,19.5,33.5,33.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,166.5,166.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,144,under,
Carlton,GWS Giants,153.2878247,8.320885272,13:10,Marvel Stadium,90,54,13,12,8,6,1.15,5.03,16,1.33,1.15,1.33,1.17,3.35,3.35,6,5.4,-19.5,-33.5,-19.5,-33.5,19.5,19.5,33.5,33.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,166.5,166.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,144,68,77
Collingwood,Essendon,144.1588303,-10.21919661,15:20,MCG,80,76,12,8,11,10,1.7,2.08,16,1.52,1.52,1.78,1.77,2.55,2.05,2.55,2.1,-11.5,-11.5,-4.5,-4.5,11.5,4.5,11.5,4.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,167.5,167.5,170.5,170.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,156,under,
Collingwood,Essendon,151.2292054,-3.175234895,15:20,MCG,80,76,12,8,11,10,1.7,2.08,16,1.52,1.52,1.78,1.77,2.55,2.05,2.55,2.1,-11.5,-11.5,-4.5,-4.5,11.5,4.5,11.5,4.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,167.5,167.5,170.5,170.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,156,69,77
West Coast,St Kilda,131.8992451,4.275192529,14:40,Optus Stadium,62,90,10,2,14,6,3.15,1.33,15,3.25,2.7,3.5,3.35,1.35,1.33,1.47,1.35,18.5,13.5,20.5,19.5,-18.5,-20.5,-13.5,-19.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,165.5,164.5,167.5,164.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,152,under,
West Coast,St Kilda,138.188387,10.62081773,14:40,Optus Stadium,62,90,10,2,14,6,3.15,1.33,15,3.25,2.7,3.5,3.35,1.35,1.33,1.47,1.35,18.5,13.5,20.5,19.5,-18.5,-20.5,-13.5,-19.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,165.5,164.5,167.5,164.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,152,70,77
Fremantle,Melbourne,154.6192625,-13.0706372,18:10,Optus Stadium,39,85,5,9,12,13,2.17,1.66,16,2.02,1.95,2.22,2.22,1.8,1.7,1.87,1.7,2.5,1.5,4.5,4.5,-2.5,-4.5,-1.5,-4.5,1.91,1.87,2,2,1.91,1.82,1.95,1.82,145.5,142.5,145.5,144.5,1.89,1.87,1.89,1.87,1.89,1.91,1.89,1.95,,124,over,
Fremantle,Melbourne,162.0273136,-5.542239121,18:10,Optus Stadium,39,85,5,9,12,13,2.17,1.66,16,2.02,1.95,2.22,2.22,1.8,1.7,1.87,1.7,2.5,1.5,4.5,4.5,-2.5,-4.5,-1.5,-4.5,1.91,1.87,2,2,1.91,1.82,1.95,1.82,145.5,142.5,145.5,144.5,1.89,1.87,1.89,1.87,1.89,1.91,1.89,1.95,,124,70,78
Collingwood,Port Adelaide,143.5382095,-9.398340808,13:45,MCG,88,82,13,10,12,10,1.67,2.14,16,1.65,1.65,1.75,1.7,2.25,2.1,2.25,2.22,-7.5,-7.5,-5.5,-5.5,7.5,5.5,7.5,5.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,161.5,159.5,161.5,159.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,170,under,
Collingwood,Port Adelaide,150.4510963,-2.38932036,13:45,MCG,88,82,13,10,12,10,1.67,2.14,16,1.65,1.65,1.75,1.7,2.25,2.1,2.25,2.22,-7.5,-7.5,-5.5,-5.5,7.5,5.5,7.5,5.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,161.5,159.5,161.5,159.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,170,70,79
Sydney,GWS Giants,148.7519611,-10.51975721,14:10,SCG,112,39,17,10,5,9,1.19,4.41,16,1.25,1.17,1.25,1.2,4,4,5.25,4.8,-24.5,-30.5,-24.5,-28.5,24.5,24.5,30.5,28.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,171.5,171.5,1.89,1.89,1.87,1.87,1.89,1.89,1.95,1.95,,151,under,
Sydney,GWS Giants,156.0251982,-3.216930788,14:10,SCG,112,39,17,10,5,9,1.19,4.41,16,1.25,1.17,1.25,1.2,4,4,5.25,4.8,-24.5,-30.5,-24.5,-28.5,24.5,24.5,30.5,28.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,171.5,171.5,1.89,1.89,1.87,1.87,1.89,1.89,1.95,1.95,,151,71,79
St Kilda,Hawthorn,136.4782759,-5.992374821,16:35,Marvel Stadium,75,63,10,15,9,9,1.63,2.2,15,1.54,1.54,1.72,1.7,2.5,2.18,2.5,2.22,-10.5,-10.5,-5.5,-6.5,10.5,5.5,10.5,6.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,167.5,167.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,138,under,
St Kilda,Hawthorn,142.9480346,0.636794754,16:35,Marvel Stadium,75,63,10,15,9,9,1.63,2.2,15,1.54,1.54,1.72,1.7,2.5,2.18,2.5,2.22,-10.5,-10.5,-5.5,-6.5,10.5,5.5,10.5,6.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,167.5,167.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,138,72,79
Geelong,Western Bulldogs,162.7269317,-7.886236919,19:25,GMHBA Stadium,94,66,14,10,9,12,1.27,3.62,16,1.21,1.21,1.35,1.28,4.5,3.25,4.5,3.85,-27.5,-27.5,-18.5,-22.5,27.5,18.5,27.5,22.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,163.5,162.5,165.5,163.5,1.89,1.91,1.89,1.95,1.89,1.91,1.89,1.87,,160,no bet,
Geelong,Western Bulldogs,170.5742264,-0.300912425,19:25,GMHBA Stadium,94,66,14,10,9,12,1.27,3.62,16,1.21,1.21,1.35,1.28,4.5,3.25,4.5,3.85,-27.5,-27.5,-18.5,-22.5,27.5,18.5,27.5,22.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,163.5,162.5,165.5,163.5,1.89,1.91,1.89,1.95,1.89,1.91,1.89,1.87,,160,72,79
Adelaide,Carlton,146.80844,-8.565590149,19:00,Adelaide Oval,84,55,12,12,8,7,2.9,1.38,16,2.8,2.7,3.25,3.2,1.44,1.35,1.47,1.38,14.5,13.5,17.5,15.5,-14.5,-17.5,-13.5,-15.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,163.5,157.5,163.5,160.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,139,under,
Adelaide,Carlton,153.8914132,-1.526733508,19:00,Adelaide Oval,84,55,12,12,8,7,2.9,1.38,16,2.8,2.7,3.25,3.2,1.44,1.35,1.47,1.38,14.5,13.5,17.5,15.5,-14.5,-17.5,-13.5,-15.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,163.5,157.5,163.5,160.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,139,73,79
Gold Coast,West Coast,131.2255144,4.767564016,13:10,Metricon Stadium,107,104,16,11,16,8,1.15,5.07,16,1.11,1.11,1.18,1.18,6.5,5.2,6.5,5.2,-37.5,-38.5,-32.5,-32.5,37.5,32.5,38.5,32.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,166.5,172.5,172.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,211,under,
Gold Coast,West Coast,137.7750221,11.32450069,13:10,Metricon Stadium,107,104,16,11,16,8,1.15,5.07,16,1.11,1.11,1.18,1.18,6.5,5.2,6.5,5.2,-37.5,-38.5,-32.5,-32.5,37.5,32.5,38.5,32.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,166.5,172.5,172.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,211,73,80
Richmond,Brisbane,160.982391,3.645824805,15:20,MCG,104,97,15,14,14,13,1.77,1.99,16,1.78,1.77,1.87,1.83,2.05,1.95,2.1,2.02,-3.5,-3.5,-1.5,-2.5,3.5,1.5,3.5,2.5,1.91,1.91,1.95,1.93,1.91,1.87,1.91,1.89,172.5,172.5,175.5,175.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,201,under,
Richmond,Brisbane,168.5313235,11.0302291,15:20,MCG,104,97,15,14,14,13,1.77,1.99,16,1.78,1.77,1.87,1.83,2.05,1.95,2.1,2.02,-3.5,-3.5,-1.5,-2.5,3.5,1.5,3.5,2.5,1.91,1.91,1.95,1.93,1.91,1.87,1.91,1.89,172.5,172.5,175.5,175.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,201,73,81
Essendon,North Melbourne,135.2363925,13.53528665,16:40,Marvel Stadium,114,66,17,12,9,12,1.08,7.17,16,1.2,1.08,1.2,1.1,4.6,4.6,8,8,-28.5,-43.5,-28.5,-42.5,28.5,28.5,43.5,42.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,169.5,172.5,172.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,180,under,
Essendon,North Melbourne,141.2599859,19.61195647,16:40,Marvel Stadium,114,66,17,12,9,12,1.08,7.17,16,1.2,1.08,1.2,1.1,4.6,4.6,8,8,-28.5,-43.5,-28.5,-42.5,28.5,28.5,43.5,42.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,169.5,172.5,172.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,180,73,82
Melbourne,Collingwood,150.813413,-16.86130025,19:50,MCG,89,96,13,11,15,6,1.32,3.19,15,1.44,1.35,1.52,1.35,2.8,2.55,3.35,3.35,-14.5,-17.5,-12.5,-17.5,14.5,12.5,17.5,17.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,155.5,153.5,155.5,153.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,185,no bet,
Melbourne,Collingwood,158.2386713,-9.338606892,19:50,MCG,89,96,13,11,15,6,1.32,3.19,15,1.44,1.35,1.52,1.35,2.8,2.55,3.35,3.35,-14.5,-17.5,-12.5,-17.5,14.5,12.5,17.5,17.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,155.5,153.5,155.5,153.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,185,73,82
Hawthorn,Gold Coast,136.7113794,0.493765202,13:45,UTAS Stadium,70,63,10,10,8,15,1.9,1.85,15,1.78,1.78,2,1.97,2.05,1.82,2.05,1.87,-3.5,-3.5,1.5,1.5,3.5,-1.5,3.5,-1.5,1.91,1.91,2,1.91,1.91,1.82,1.91,1.91,164.5,164.5,168.5,167.5,1.89,1.89,1.91,1.95,1.89,1.89,1.91,1.87,,133,under,
Hawthorn,Gold Coast,143.249021,6.996898592,13:45,UTAS Stadium,70,63,10,10,8,15,1.9,1.85,15,1.78,1.78,2,1.97,2.05,1.82,2.05,1.87,-3.5,-3.5,1.5,1.5,3.5,-1.5,3.5,-1.5,1.91,1.91,2,1.91,1.91,1.82,1.91,1.91,164.5,164.5,168.5,167.5,1.89,1.89,1.91,1.95,1.89,1.89,1.91,1.87,,133,74,82
GWS Giants,Essendon,145.9563946,2.560322582,14:10,Giants Stadium,96,69,14,12,10,9,2.19,1.64,15,1.97,1.97,2.3,2.3,1.85,1.65,1.85,1.65,1.5,1.5,6.5,6.5,-1.5,-6.5,-1.5,-6.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,169.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,165,under,
GWS Giants,Essendon,152.7781531,9.40568154,14:10,Giants Stadium,96,69,14,12,10,9,2.19,1.64,15,1.97,1.97,2.3,2.3,1.85,1.65,1.85,1.65,1.5,1.5,6.5,6.5,-1.5,-6.5,-1.5,-6.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,169.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,165,75,82
Western Bulldogs,Fremantle,154.8076842,-14.45177177,16:35,Marvel Stadium,78,95,11,12,14,11,1.44,2.67,15,1.7,1.44,1.7,1.45,2.18,2.18,2.85,2.85,-5.5,-13.5,-5.5,-13.5,5.5,5.5,13.5,13.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,163.5,163.5,165.5,165.5,1.89,1.85,1.91,1.91,1.89,1.89,1.91,1.91,,173,under,
Western Bulldogs,Fremantle,162.076902,-6.948077226,16:35,Marvel Stadium,78,95,11,12,14,11,1.44,2.67,15,1.7,1.44,1.7,1.45,2.18,2.18,2.85,2.85,-5.5,-13.5,-5.5,-13.5,5.5,5.5,13.5,13.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,163.5,163.5,165.5,165.5,1.89,1.85,1.91,1.91,1.89,1.89,1.91,1.91,,173,75,83
Geelong,St Kilda,149.7444721,5.959088914,19:25,GMHBA Stadium,110,65,17,8,10,5,1.14,5.35,14,1.14,1.13,1.16,1.16,5.75,5.5,6,5.6,-33.5,-34.5,-30.5,-30.5,33.5,30.5,34.5,30.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,150.5,155.5,150.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,175,no bet,
Geelong,St Kilda,156.532175,12.87361783,19:25,GMHBA Stadium,110,65,17,8,10,5,1.14,5.35,14,1.14,1.13,1.16,1.16,5.75,5.5,6,5.6,-33.5,-34.5,-30.5,-30.5,33.5,30.5,34.5,30.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,150.5,155.5,150.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,175,75,83
Port Adelaide,Richmond,151.748741,-5.58291528,19:10,Adelaide Oval,71,109,10,11,16,13,1.64,2.18,15,1.65,1.58,1.72,1.65,2.25,2.15,2.4,2.3,-7.5,-9.5,-5.5,-6.5,7.5,5.5,9.5,6.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,151.5,150.5,151.5,150.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,180,over,
Port Adelaide,Richmond,159.0437845,1.672396995,19:10,Adelaide Oval,71,109,10,11,16,13,1.64,2.18,15,1.65,1.58,1.72,1.65,2.25,2.15,2.4,2.3,-7.5,-9.5,-5.5,-6.5,7.5,5.5,9.5,6.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,151.5,150.5,151.5,150.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,180,76,83
North Melbourne,Sydney,138.5802327,-22.60975311,13:10,Marvel Stadium,88,126,13,10,18,18,8.48,1.06,15,7.5,7.5,10,10,1.09,1.06,1.09,1.07,41.5,40.5,49.5,49.5,-41.5,-49.5,-40.5,-49.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,171.5,171.5,176.5,176.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,214,under,
North Melbourne,Sydney,145.6457511,-15.58575876,13:10,Marvel Stadium,88,126,13,10,18,18,8.48,1.06,15,7.5,7.5,10,10,1.09,1.06,1.09,1.07,41.5,40.5,49.5,49.5,-41.5,-49.5,-40.5,-49.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,171.5,171.5,176.5,176.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,214,76,84
Brisbane,Carlton,160.1958261,5.453113225,15:20,Gabba,114,81,17,12,12,9,1.3,3.4,15,1.44,1.33,1.47,1.33,2.8,2.7,3.5,3.5,-14.5,-19.5,-14.5,-19.5,14.5,14.5,19.5,19.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,175.5,175.5,181.5,181.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,195,under,
Brisbane,Carlton,167.4870248,12.52901065,15:20,Gabba,114,81,17,12,12,9,1.3,3.4,15,1.44,1.33,1.47,1.33,2.8,2.7,3.5,3.5,-14.5,-19.5,-14.5,-19.5,14.5,14.5,19.5,19.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,175.5,175.5,181.5,181.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,195,76,85
West Coast,Adelaide,133.5195794,6.018957168,14:10,Optus Stadium,86,102,13,8,16,6,1.98,1.78,15,2.18,2,2.5,2.02,1.7,1.54,1.83,1.83,5.5,1.5,10.5,2.5,-5.5,-10.5,-1.5,-2.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,158.5,158.5,167.5,167.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,188,under,
West Coast,Adelaide,139.768075,12.30328079,14:10,Optus Stadium,86,102,13,8,16,6,1.98,1.78,15,2.18,2,2.5,2.02,1.7,1.54,1.83,1.83,5.5,1.5,10.5,2.5,-5.5,-10.5,-1.5,-2.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,158.5,158.5,167.5,167.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,188,76,86
St Kilda,Brisbane,154.7949573,11.86839655,19:50,Marvel Stadium,66,81,9,12,12,9,2.74,1.42,14,2.18,2.18,2.85,2.85,1.7,1.45,1.7,1.45,5.5,5.5,13.5,13.5,-5.5,-13.5,-5.5,-13.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,169.5,170.5,170.5,1.89,1.89,1.95,1.91,1.89,1.89,1.91,1.91,,147,under,
St Kilda,Brisbane,161.5774114,18.79732816,19:50,Marvel Stadium,66,81,9,12,12,9,2.74,1.42,14,2.18,2.18,2.85,2.85,1.7,1.45,1.7,1.45,5.5,5.5,13.5,13.5,-5.5,-13.5,-5.5,-13.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,169.5,170.5,170.5,1.89,1.89,1.95,1.91,1.89,1.89,1.91,1.91,,147,77,86
Western Bulldogs,GWS Giants,153.7857896,-15.94433554,13:45,Marvel Stadium,62,57,9,8,8,9,1.17,4.8,15,1.2,1.15,1.25,1.19,4.6,4,5.5,5,-28.5,-32.5,-24.5,-32.5,28.5,24.5,32.5,32.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,170.5,175.5,175.5,1.85,1.85,1.91,1.91,1.95,1.95,1.91,1.91,,119,under,
Western Bulldogs,GWS Giants,161.3320093,-8.37927148,13:45,Marvel Stadium,62,57,9,8,8,9,1.17,4.8,15,1.2,1.15,1.25,1.19,4.6,4,5.5,5,-28.5,-32.5,-24.5,-32.5,28.5,24.5,32.5,32.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,170.5,175.5,175.5,1.85,1.85,1.91,1.91,1.95,1.95,1.91,1.91,,119,78,86
Adelaide,North Melbourne,131.7163499,8.078523591,13:40,Adelaide Oval,103,74,15,13,10,14,1.16,4.95,15,1.12,1.12,1.18,1.16,6.25,5,6.25,5.6,-36.5,-36.5,-31.5,-33.5,36.5,31.5,36.5,33.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,160.5,162.5,161.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,177,under,
Adelaide,North Melbourne,137.7404245,14.07043908,13:40,Adelaide Oval,103,74,15,13,10,14,1.16,4.95,15,1.12,1.12,1.18,1.16,6.25,5,6.25,5.6,-36.5,-36.5,-31.5,-33.5,36.5,31.5,36.5,33.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,160.5,162.5,161.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,177,78,87
Gold Coast,Geelong,149.5565113,6.663737436,16:35,Metricon Stadium,59,119,9,5,18,11,4.06,1.22,15,3.25,3.25,4.15,4.15,1.35,1.25,1.35,1.25,18.5,18.5,24.5,23.5,-18.5,-24.5,-18.5,-23.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,154.5,154.5,157.5,157.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,178,no bet,
Gold Coast,Geelong,156.5574269,13.8050731,16:35,Metricon Stadium,59,119,9,5,18,11,4.06,1.22,15,3.25,3.25,4.15,4.15,1.35,1.25,1.35,1.25,18.5,18.5,24.5,23.5,-18.5,-24.5,-18.5,-23.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,154.5,154.5,157.5,157.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,178,78,87
Melbourne,Carlton,158.1359235,-10.3485514,19:25,MCG,79,74,11,13,10,14,1.26,3.66,15,1.42,1.25,1.42,1.3,2.9,2.9,4,3.7,-15.5,-23.5,-15.5,-22.5,15.5,15.5,23.5,22.5,1.91,1.91,1.91,1.87,1.91,1.91,1.91,1.95,158.5,152.5,159.5,159.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,153,no bet,
Melbourne,Carlton,165.7679827,-2.773456223,19:25,MCG,79,74,11,13,10,14,1.26,3.66,15,1.42,1.25,1.42,1.3,2.9,2.9,4,3.7,-15.5,-23.5,-15.5,-22.5,15.5,15.5,23.5,22.5,1.91,1.91,1.91,1.87,1.91,1.91,1.91,1.95,158.5,152.5,159.5,159.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,153,78,87
Fremantle,West Coast,134.9902071,6.950972328,19:40,Optus Stadium,71,47,9,17,7,5,1.08,7.17,15,1.19,1.11,1.19,1.11,4.8,4.8,7.25,7.25,-29.5,-42.5,-29.5,-42.5,29.5,29.5,42.5,42.5,1.91,1.89,1.91,1.89,1.91,1.91,1.93,1.93,159.5,152.5,160.5,152.5,1.89,1.91,1.89,2,1.89,1.82,1.89,1.82,,118,under,
